@timestamp,@message
2019-09-09 06:50:50.385,"             'system': {'api_access_token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjEifQ.eyJhdWQiOiJodHRwczovL2FwaS5hbWF6b25hbGV4YS5jb20iLCJpc3MiOiJBbGV4YVNraWxsS2l0Iiwic3ViIjoiYW16bjEuYXNrLnNraWxsLjg1OWYzZjIyLTVlMDItNDQxYi04ODkzLTgzYTY1ODdjYjhlOSIsImV4cCI6MTU2ODAxMjE1MCwiaWF0IjoxNTY4MDExODUwLCJuYmYiOjE1NjgwMTE4NTAsInByaXZhdGVDbGFpbXMiOnsiY29udGV4dCI6IkFBQUFBQUFBQVFCRDB2RkJ1YzBzaEpJdCs2Z3pzaXBqTFFFQUFBQUFBQUJCMzR4VmwwM3FibFJXTFVNblVUQWpBRXppbG5mK1BLK1plTy9vMmZyYS8vV0syWTRNWC9xRVQzeXR0dUZyUW14VUpEbjZnQXZuSzIrbC9mRkZoSzlKeVczTVYyb1dMZzFxMHpDTzEzbjBJQW1CaU5NVXBkbG90NTRHY0tReC9yTEJNYkhZd05sNlJvTzdxd0FHZ2RXUFY4aEUzdW00U3FzMkVoUDVjNWNscXUwajBncWxQdm4xZGI1QTg2YTA3VkhYbGl3eCtRTVRpZXdVYUwrMlV1d0M1bHp4QWZaekk5VzNpSUVhTVhwbE9TOGpiZ3M5dlFyTnlOMEF6c0ZOaksrU3hIdUdNdUYrU2dza2lUWnpiVUlqeVhMRHcxaXl4czA1NDY5cE1NaUVXVitVTEJRN3dGeUdJWllMQnZsWFkwSVBZTzJFYjAzejZDVVZibklHRXVGTnVuQUt4QkIzbjMxeXhHanA5N1cycFVkRDBOajBWMHlyajdBall4L21TM2xpMjBFRlpCUDhrWnhXTkRsYyIsImNvbnNlbnRUb2tlbiI6bnVsbCwiZGV2aWNlSWQiOiJhbXpuMS5hc2suZGV2aWNlLkFGTzY0QUhFMkVKRFlFRUdNSFhOUjRUNDNGRURCMjNYSFlXM1Q2M1JMV1NYMzNYVFhDWU9QSlFHSkpKSVNZRVhOUk5GQlhESDZYTkhGVkFZSlc2MkFHNFZYNlhOUTNYVkhINEhENVhQS0YzSkxFWkpJTlkyTEUyVkZON09HNjJPQ09RNllZUDNYVjZaQ1NKU1BBTzVDWERTRlFMQ05WUFE3WEpVWEJIS0M3NFVTVTM3Nk00N0ciLCJ1c2VySWQiOiJhbXpuMS5hc2suYWNjb3VudC5BRVNCNjJBSEtFNUlHUTVMR0xXRTZZVlkyS1NEREVTRFI0UUJIVVVFR01IRFQzREk1QUQzVU9GR1ZRQVZCRVpRT0lBN1VLWUszSVhFWk9MNVNOREM3TDJNMzYzUUtYVERYSUJWNkI1RExVT09TNkZWQ0EyWU9QQ1VEWFM1N0NBRTdYTkZQWjM0U0NJTUtTNEFBSkNZSkFJTTdIM1czVFBUV0RHVjdFRFUyV1lBMlROVVRUS0FMSTNPUldFNU5CUVM3TVgzSlZOTk5NNk5MSFkifX0.VNCz7Y8HfjynrEjymq3NE5fUg3h0wsPNssZmMTjGhHy_fS99RX3MbeOGhgN3xrTjfyWbi73eY7On9JtnIOTwCMV0qyg9PeR-hpk54P4m4NopX5kltYwdxi9rti3yMtA7t8iTEpwvBwceRfl8HdyqJVqpwJLdKuHmKG43ljN1yuwt_fUfC0Z4kwvj_adxSCEMW-Fa8gjOrXK5pIp-Ab01wYaG6iKG6IpIa0NXZIOKi-KWRPGhjI_PKGcBQzDYA3hQRlh8gD131e-tZQo1UqMXYYImeJLAJStHfSQmtfP87JxQfG8jxCce7_ooHFvWZWP7UuTfxEJ3riQc2KL6YPSlkQ',
"
2019-09-09 06:50:50.385,"                        'api_endpoint': 'https://api.eu.amazonalexa.com',
"
2019-09-09 06:50:50.385,"                        'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 06:50:50.385,"                        'device': {'device_id': 'amzn1.ask.device.AFO64AHE2EJDYEEGMHXNR4T43FEDB23XHYW3T63RLWSX33XTXCYOPJQGJJJISYEXNRNFBXDH6XNHFVAYJW62AG4VX6XNQ3XVHH4HD5XPKF3JLEZJINY2LE2VFN7OG62OCOQ6YYP3XV6ZCSJSPAO5CXDSFQLCNVPQ7XJUXBHKC74USU376M47G',
"
2019-09-09 06:50:50.385,"                                   'supported_interfaces': {'alexa_presentation_apl': None,
"
2019-09-09 06:50:50.385,"                                                            'audio_player': None,
"
2019-09-09 06:50:50.385,"                                                            'display': None,
"
2019-09-09 06:50:50.385,"                                                            'geolocation': None,
"
2019-09-09 06:50:50.385,"                                                            'video_app': None}},
"
2019-09-09 06:50:50.385,"                        'user': {'access_token': None,
"
2019-09-09 06:50:50.385,"                                 'permissions': None,
"
2019-09-09 06:50:50.385,"                                 'user_id': 'amzn1.ask.account.AESB62AHKE5IGQ5LGLWE6YVY2KSDDESDR4QBHUUEGMHDT3DI5AD3UOFGVQAVBEZQOIA7UKYK3IXEZOL5SNDC7L2M363QKXTDXIBV6B5DLUOOS6FVCA2YOPCUDXS57CAE7XNFPZ34SCIMKS4AAJCYJAIM7H3W3TPTWDGV7EDU2WYA2TNUTTKALI3ORWE5NBQS7MX3JVNNNM6NLHY'}},
"
2019-09-09 06:50:50.385,"             'viewport': None},
"
2019-09-09 06:50:50.385," 'request': {'locale': 'it-IT',
"
2019-09-09 06:50:50.385,"             'object_type': 'LaunchRequest',
"
2019-09-09 06:50:50.385,"             'request_id': 'amzn1.echo-api.request.c5b17f8f-aff3-4f09-a61a-5d10adf8c193',
"
2019-09-09 06:50:50.385,"             'task': None,
"
2019-09-09 06:50:50.385,"             'timestamp': datetime.datetime(2019, 9, 9, 6, 50, 50, tzinfo=tzlocal())},
"
2019-09-09 06:50:50.385," 'session': {'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 06:50:50.385,"             'attributes': None,
"
2019-09-09 06:50:50.385,"             'new': True,
"
2019-09-09 06:50:50.385,"             'session_id': 'amzn1.echo-api.session.f24c27a1-dd4d-4377-bf26-476ff664e90e',
"
2019-09-09 06:50:50.385,"             'user': {'access_token': None,
"
2019-09-09 06:50:50.385,"                      'permissions': None,
"
2019-09-09 06:50:50.385,"                      'user_id': 'amzn1.ask.account.AESB62AHKE5IGQ5LGLWE6YVY2KSDDESDR4QBHUUEGMHDT3DI5AD3UOFGVQAVBEZQOIA7UKYK3IXEZOL5SNDC7L2M363QKXTDXIBV6B5DLUOOS6FVCA2YOPCUDXS57CAE7XNFPZ34SCIMKS4AAJCYJAIM7H3W3TPTWDGV7EDU2WYA2TNUTTKALI3ORWE5NBQS7MX3JVNNNM6NLHY'}},
"
2019-09-09 06:50:50.385," 'version': '1.0'}
"
2019-09-09 06:50:50.405,"
[INFO]	2019-09-09T06:50:50.368Z	eccc36f3-bd12-46a2-88b4-3c722e25c550	In LaunchRequestHandler
"
2019-09-09 06:50:50.425,"
[INFO]	2019-09-09T06:50:50.405Z	eccc36f3-bd12-46a2-88b4-3c722e25c550	Response: {'can_fulfill_intent': None,
"
2019-09-09 06:50:50.425," 'card': None,
"
2019-09-09 06:50:50.425," 'directives': None,
"
2019-09-09 06:50:50.425," 'output_speech': {'object_type': 'SSML',
"
2019-09-09 06:50:50.425,"                   'play_behavior': None,
"
2019-09-09 06:50:50.425,"                   'ssml': '<speak>La Skill funziona solo sui device con '
"
2019-09-09 06:50:50.425,"                           'schermo</speak>'},
"
2019-09-09 06:50:50.425," 'reprompt': None,
"
2019-09-09 06:50:50.425," 'should_end_session': True}
"
2019-09-09 06:50:50.445,"END RequestId: eccc36f3-bd12-46a2-88b4-3c722e25c550
"
2019-09-09 06:50:50.445,"REPORT RequestId: eccc36f3-bd12-46a2-88b4-3c722e25c550	Duration: 60.21 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 66 MB	
XRAY TraceId: 1-5d75f64a-b25e46c6f5e55e32845aa9c4	SegmentId: 308db6c34992b385	Sampled: false	
"
2019-09-09 06:50:51.446,"
"
2019-09-09 06:54:50.370,"START RequestId: 9c150383-c880-4260-a987-eb01d9cf2d7a Version: $LATEST
"
2019-09-09 06:54:50.445,"[INFO]	2019-09-09T06:54:50.387Z	9c150383-c880-4260-a987-eb01d9cf2d7a	Request Envelope: {'context': {'audio_player': None,
"
2019-09-09 06:54:50.445,"             'automotive': None,
"
2019-09-09 06:54:50.445,"             'display': {'token': None},
"
2019-09-09 06:54:50.445,"             'geolocation': None,
"
2019-09-09 06:54:50.445,"             'system': {'api_access_token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjEifQ.eyJhdWQiOiJodHRwczovL2FwaS5hbWF6b25hbGV4YS5jb20iLCJpc3MiOiJBbGV4YVNraWxsS2l0Iiwic3ViIjoiYW16bjEuYXNrLnNraWxsLjg1OWYzZjIyLTVlMDItNDQxYi04ODkzLTgzYTY1ODdjYjhlOSIsImV4cCI6MTU2ODAxMjM5MCwiaWF0IjoxNTY4MDEyMDkwLCJuYmYiOjE1NjgwMTIwOTAsInByaXZhdGVDbGFpbXMiOnsiY29udGV4dCI6IkFBQUFBQUFBQVFCRDB2RkJ1YzBzaEpJdCs2Z3pzaXBqTFFFQUFBQUFBQUJXSUNQeUhKeHl6NkVqMCt2NGRsOFNXNU4zaU9HS3Axb0JNU09lWVRaYXc4RWpwM1FBTzdmZnU3RTJqTXlNb3Jaa0tmWGR4V3pGOFlVbExDL2tDOThSOXVlUFllcWxRY0JqVUM1WVdodkFBVXZZZG42Uk03TmwyWTFiNHJrWkQ2Rlo0eG50MVdlcGZzMGhicWdhUys3bjF6Lzgyd09vZkpCRDlQdnFGRk9md1B3NVlwcW1rb04xS1lQdVVhcm8vL21sQzBmQVh0ZUhsbEhxY20wYjBoUGVHNGFCNEluRHUrUitNV1A4R1o2WnBQRzdHc01QQ2xnM0hJdWg4b1BqUkQ1ejVmNEE1Zjh4VDUyVXdWWmZjVDlPRjdqYU9VbjF3aVNOTW5wZDFaenh1aDcvV2UwOGs5S2NBaGgwRU9FU2dXWW83L0ZkNHNWMWhhbStRbW9TWXo5ZHRuU2FFYkM0aVNMT0pUWktNNXhGR1EwSENTdVQxaWVod3dUd1FvYUZoMk42QUlQMjR5ZmRLVnlGTGZaaiIsImNvbnNlbnRUb2tlbiI6bnVsbCwiZGV2aWNlSWQiOiJhbXpuMS5hc2suZGV2aWNlLkFGTzY0QUhFMkVKRFlFRUdNSFhOUjRUNDNGRU1BQjZIVU1UUzNDSU4yNE9IR0pLREU1R0pRTk5JVk9ZNENKVzJHQkpPM1BRTE8ySDZCU1pKQk9HSkdQRTVNUzdRQ1hBT1dZRkpTV1NRNk1ZSlMyQ0Y3WUNGV1hBV0VHS0dXQlM1RlJSVlk3VlM3RE00Rk1JRUNUTEdVRTNPVVlOSlY3RTI3NTNIN1EzM1NPQlVJNVJFTzQ1Q0MiLCJ1c2VySWQiOiJhbXpuMS5hc2suYWNjb3VudC5BRVNCNjJBSEtFNUlHUTVMR0xXRTZZVlkyS1NEREVTRFI0UUJIVVVFR01IRFQzREk1QUQzVU9GR1ZRQVZCRVpRT0lBN1VLWUszSVhFWk9MNVNOREM3TDJNMzYzUUtYVERYSUJWNkI1RExVT09TNkZWQ0EyWU9QQ1VEWFM1N0NBRTdYTkZQWjM0U0NJTUtTNEFBSkNZSkFJTTdIM1czVFBUV0RHVjdFRFUyV1lBMlROVVRUS0FMSTNPUldFNU5CUVM3TVgzSlZOTk5NNk5MSFkifX0.O6fM-x0wEcBG4ro_WJbZ_M_qwmrfGvsqDxHBTIHapi6PQTX_R50G1KV0xBYprZoi24bywXFwWS1DihDnLOxUDJu9HBU-m7I85OSnYKv-mHOs7scVdjavZnvDnFa8ldPDZhtqX7pjeiYog3agSXgvlehvrrk_Cyi2PgVIOK6oruaDRbHMNgneZcMkiwaB9a-5Mv-6v4rdP-khrKkLhW2GuYsOiLGBGOH5Z8odbz41lvaYWJb4ssJcVUOc87bCtM_NEDIqvBMuw2oQKy38YEyMvZzgiWm8O-dH7-1ejgNAX-GufAYtLe3qY8cFKX3LTRPLPo80790-zbf3vIU3ugkazQ',
"
2019-09-09 06:54:50.445,"                        'api_endpoint': 'https://api.eu.amazonalexa.com',
"
2019-09-09 06:54:50.445,"                        'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 06:54:50.445,"                        'device': {'device_id': 'amzn1.ask.device.AFO64AHE2EJDYEEGMHXNR4T43FEMAB6HUMTS3CIN24OHGJKDE5GJQNNIVOY4CJW2GBJO3PQLO2H6BSZJBOGJGPE5MS7QCXAOWYFJSWSQ6MYJS2CF7YCFWXAWEGKGWBS5FRRVY7VS7DM4FMIECTLGUE3OUYNJV7E2753H7Q33SOBUI5REO45CC',
"
2019-09-09 06:54:50.445,"                                   'supported_interfaces': {'alexa_presentation_apl': {'runtime': {'max_version': '1.0'}},
"
2019-09-09 06:54:50.445,"                                                            'audio_player': None,
"
2019-09-09 06:54:50.445,"                                                            'display': {'markup_version': '1.0',
"
2019-09-09 06:54:50.445,"                                                                        'template_version': '1.0'},
"
2019-09-09 06:54:50.445,"                                                            'geolocation': None,
"
2019-09-09 06:54:50.445,"                                                            'video_app': None}},
"
2019-09-09 06:54:50.445,"                        'user': {'access_token': None,
"
2019-09-09 06:54:50.445,"                                 'permissions': None,
"
2019-09-09 06:54:50.445,"                                 'user_id': 'amzn1.ask.account.AESB62AHKE5IGQ5LGLWE6YVY2KSDDESDR4QBHUUEGMHDT3DI5AD3UOFGVQAVBEZQOIA7UKYK3IXEZOL5SNDC7L2M363QKXTDXIBV6B5DLUOOS6FVCA2YOPCUDXS57CAE7XNFPZ34SCIMKS4AAJCYJAIM7H3W3TPTWDGV7EDU2WYA2TNUTTKALI3ORWE5NBQS7MX3JVNNNM6NLHY'}},
"
2019-09-09 06:54:50.445,"             'viewport': {'current_pixel_height': 480.0,
"
2019-09-09 06:54:50.445,"                          'current_pixel_width': 960.0,
"
2019-09-09 06:54:50.445,"                          'dpi': 160.0,
"
2019-09-09 06:54:50.445,"                          'experiences': [{'arc_minute_height': 141.0,
"
2019-09-09 06:54:50.445,"                                           'arc_minute_width': 282.0,
"
2019-09-09 06:54:50.445,"                                           'can_resize': False,
"
2019-09-09 06:54:50.445,"                                           'can_rotate': False}],
"
2019-09-09 06:54:50.445,"                          'keyboard': [],
"
2019-09-09 06:54:50.445,"                          'pixel_height': 480.0,
"
2019-09-09 06:54:50.445,"                          'pixel_width': 960.0,
"
2019-09-09 06:54:50.445,"                          'shape': 'RECTANGLE',
"
2019-09-09 06:54:50.445,"                          'touch': [{'SINGLE': 'SINGLE'}],
"
2019-09-09 06:54:50.445,"                          'video': {'codecs': [{'H_264_41': 'H_264_41'}]}}},
"
2019-09-09 06:54:50.445," 'request': {'locale': 'it-IT',
"
2019-09-09 06:54:50.445,"             'object_type': 'LaunchRequest',
"
2019-09-09 06:54:50.445,"             'request_id': 'amzn1.echo-api.request.a3d4bffd-9422-4ceb-9e27-2de2960d9ba8',
"
2019-09-09 06:54:50.445,"             'task': None,
"
2019-09-09 06:54:50.445,"             'timestamp': datetime.datetime(2019, 9, 9, 6, 54, 50, tzinfo=tzlocal())},
"
2019-09-09 06:54:50.445," 'session': {'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 06:54:50.445,"             'attributes': None,
"
2019-09-09 06:54:50.445,"             'new': True,
"
2019-09-09 06:54:50.445,"             'session_id': 'amzn1.echo-api.session.b62f948f-2b4a-4961-a1e9-e6c1c8e7071e',
"
2019-09-09 06:54:50.445,"             'user': {'access_token': None,
"
2019-09-09 06:54:50.445,"                      'permissions': None,
"
2019-09-09 06:54:50.445,"                      'user_id': 'amzn1.ask.account.AESB62AHKE5IGQ5LGLWE6YVY2KSDDESDR4QBHUUEGMHDT3DI5AD3UOFGVQAVBEZQOIA7UKYK3IXEZOL5SNDC7L2M363QKXTDXIBV6B5DLUOOS6FVCA2YOPCUDXS57CAE7XNFPZ34SCIMKS4AAJCYJAIM7H3W3TPTWDGV7EDU2WYA2TNUTTKALI3ORWE5NBQS7MX3JVNNNM6NLHY'}},
"
2019-09-09 06:54:50.445," 'version': '1.0'}
"
2019-09-09 06:54:50.445,"
[INFO]	2019-09-09T06:54:50.387Z	9c150383-c880-4260-a987-eb01d9cf2d7a	In LaunchRequestHandler
"
2019-09-09 06:54:50.445,"
[INFO]	2019-09-09T06:54:50.387Z	9c150383-c880-4260-a987-eb01d9cf2d7a	Supports APL
"
2019-09-09 06:54:50.485,"
[INFO]	2019-09-09T06:54:50.446Z	9c150383-c880-4260-a987-eb01d9cf2d7a	Response: {'can_fulfill_intent': None,
"
2019-09-09 06:54:50.485," 'card': None,
"
2019-09-09 06:54:50.485," 'directives': [{'datasources': None,
"
2019-09-09 06:54:50.485,"                 'document': {'commands': {},
"
2019-09-09 06:54:50.485,"                              'graphics': {},
"
2019-09-09 06:54:50.485,"                              'import': [{'name': 'alexa-layouts',
"
2019-09-09 06:54:50.485,"                                          'version': '1.0.0'},
"
2019-09-09 06:54:50.485,"                                         {'name': 'alexa-viewport-profiles',
"
2019-09-09 06:54:50.485,"                                          'version': '1.1.0'}],
"
2019-09-09 06:54:50.485,"                              'layouts': {},
"
2019-09-09 06:54:50.485,"                              'mainTemplate': {'items': [{'height': '100%',
"
2019-09-09 06:54:50.485,"                                                          'items': [{'height': '100%',
"
2019-09-09 06:54:50.485,"                                                                     'paddingLeft': '15vw',
"
2019-09-09 06:54:50.485,"                                                                     'paddingTop': '5vh',
"
2019-09-09 06:54:50.485,"                                                                     'position': 'absolute',
"
2019-09-09 06:54:50.485,"                                                                     'scale': 'best-fit',
"
2019-09-09 06:54:50.485,"                                                                     'source': 'https://www.arpae.it/sim/datiiningresso/Immagini/Radar/nowcast.png?t=${1==1}',
"
2019-09-09 06:54:50.485,"                                                                     'type': 'Image',
"
2019-09-09 06:54:50.485,"                                                                     'width': '90%'}],
"
2019-09-09 06:54:50.485,"                                                          'type': 'Container',
"
2019-09-09 06:54:50.485,"                                                          'when': '${@viewportProfile '
"
2019-09-09 06:54:50.485,"                                                                  '== '
"
2019-09-09 06:54:50.485,"                                                                  '@hubRoundSmall}',
"
2019-09-09 06:54:50.485,"                                                          'width': '100%'},
"
2019-09-09 06:54:50.485,"                                                         {'height': '100%',
"
2019-09-09 06:54:50.485,"                                                          'items': [{'height': '100%',
"
2019-09-09 06:54:50.485,"                                                                     'position': 'absolute',
"
2019-09-09 06:54:50.485,"                                                                     'scale': 'best-fit',
"
2019-09-09 06:54:50.485,"                                                                     'source': 'https://www.arpae.it/sim/datiiningresso/Immagini/Radar/nowcast.png?t=${1==1}',
"
2019-09-09 06:54:50.485,"                                                                     'type': 'Image',
"
2019-09-09 06:54:50.485,"                                                                     'width': '100%'}],
"
2019-09-09 06:54:50.485,"                                                          'type': 'Container',
"
2019-09-09 06:54:50.485,"                                                          'width': '100%'}],
"
2019-09-09 06:54:50.485,"                                               'parameters': ['payload']},
"
2019-09-09 06:54:50.485,"                              'onMount': [],
"
2019-09-09 06:54:50.485,"                              'settings': {},
"
2019-09-09 06:54:50.485,"                              'theme': 'dark',
"
2019-09-09 06:54:50.485,"                              'type': 'APL',
"
2019-09-09 06:54:50.485,"                              'version': '1.1'},
"
2019-09-09 06:54:50.485,"                 'object_type': 'Alexa.Presentation.APL.RenderDocument',
"
2019-09-09 06:54:50.485,"                 'packages': None,
"
2019-09-09 06:54:50.485,"                 'token': 'RadarMeteoER_Token'},
"
2019-09-09 06:54:50.485,"                {'commands': [{'delay': 5000,
"
2019-09-09 06:54:50.485,"                               'description': 'wait_5_sec',
"
2019-09-09 06:54:50.485,"                               'object_type': 'Idle',
"
2019-09-09 06:54:50.485,"                               'when': None}],
"
2019-09-09 06:54:50.485,"                 'object_type': 'Alexa.Presentation.APL.ExecuteCommands',
"
2019-09-09 06:54:50.485,"                 'token': 'RadarMeteoER_Token'},
"
2019-09-09 06:54:50.485,"                {'commands': [{'delay': 5,
"
2019-09-09 06:54:50.485,"                               'description': 'last command',
"
2019-09-09 06:54:50.485,"                               'object_type': 'Idle',
"
2019-09-09 06:54:50.485,"                               'when': None}],
"
2019-09-09 06:54:50.485,"                 'object_type': 'Alexa.Presentation.APL.ExecuteCommands',
"
2019-09-09 06:54:50.485,"                 'token': 'RadarMeteoER_Token'}],
"
2019-09-09 06:54:50.485," 'output_speech': {'object_type': 'SSML',
"
2019-09-09 06:54:50.485,"                   'play_behavior': None,
"
2019-09-09 06:54:50.485,"                   'ssml': '<speak>Previsione a tre ore</speak>'},
"
2019-09-09 06:54:50.485," 'reprompt': None,
"
2019-09-09 06:54:50.485," 'should_end_session': True}
"
2019-09-09 06:54:50.505,"END RequestId: 9c150383-c880-4260-a987-eb01d9cf2d7a
"
2019-09-09 06:54:50.505,"REPORT RequestId: 9c150383-c880-4260-a987-eb01d9cf2d7a	Duration: 113.97 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 66 MB	
XRAY TraceId: 1-5d75f73a-e218d43b6b5308b91f202a66	SegmentId: 54dd5b13708a18a9	Sampled: false	
"
2019-09-09 06:54:51.506,"
"
2019-09-09 07:01:24.042,"START RequestId: d3282ada-09c4-48e4-92b2-f5bca66797ed Version: $LATEST
"
2019-09-09 07:01:24.105,"[INFO]	2019-09-09T07:01:24.46Z	d3282ada-09c4-48e4-92b2-f5bca66797ed	Request Envelope: {'context': {'audio_player': None,
"
2019-09-09 07:01:24.105,"             'automotive': None,
"
2019-09-09 07:01:24.105,"             'display': {'token': None},
"
2019-09-09 07:01:24.105,"             'geolocation': None,
"
2019-09-09 07:01:24.105,"             'system': {'api_access_token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsImtpZCI6IjEifQ.eyJhdWQiOiJodHRwczovL2FwaS5hbWF6b25hbGV4YS5jb20iLCJpc3MiOiJBbGV4YVNraWxsS2l0Iiwic3ViIjoiYW16bjEuYXNrLnNraWxsLjg1OWYzZjIyLTVlMDItNDQxYi04ODkzLTgzYTY1ODdjYjhlOSIsImV4cCI6MTU2ODAxMjc4MywiaWF0IjoxNTY4MDEyNDgzLCJuYmYiOjE1NjgwMTI0ODMsInByaXZhdGVDbGFpbXMiOnsiY29udGV4dCI6IkFBQUFBQUFBQVFCRDB2RkJ1YzBzaEpJdCs2Z3pzaXBqTFFFQUFBQUFBQUF4SEdnZHZvZzNsR2NVOGVWN3dDSFpmYThGMEJ2QTg4UC80Mk5IclpBOFpXekNjVzBXWEFuWFB6K05QamV2U0FPQ3ZnK2lUZzExRTdCc0JvLzNqa3BzbnMrQ1NzSVp3dkc4Y2ZNdnJxcnJHUEs4bTh5OWV1clF3Y250ZUY3YVozWXhlMytQcDNxbEc0b042ZmRzVm1FUWVhMUpPSzI3MkJHUDgzY2xWKytBS1l0MWtuaHZPTnVaNkdIS0lDVHhZYWZTZ1IxTHN4RllDTC9iejF3QzJmNU5kT3JaajgvMUJua3NQY2wvQkJJS25kdkVDdEdTWkloWUtlU1YrSGdJUDZxV1REMFkvNWtCSVpwVWtpVTJybFdKZVFNT2dhLzBUcUZnN1BxMlFNdi84TklaTy80U0hETXAvSnpmYUptdVpXamdackhHTDZGaXNwQWVKL0VOMEUzVXNQcXNnZkFBQmlkSmhEN1ZWMGNLTHFoaGJKaWtNaEF1WFJFNXpFMzBlTGR3c0lEbVdBSngwL3k3NXZLWiIsImNvbnNlbnRUb2tlbiI6bnVsbCwiZGV2aWNlSWQiOiJhbXpuMS5hc2suZGV2aWNlLkFITktMWkZFVDRSR0UzTU1VNlhQSk5RU0wyV1E3VENaQUlUTTNWWlZIRjNCVUpHREVPNEdWMlZLR0dCTEVBTk9FQlA3N0NIM1dIUUYyRVNON0Q3QzYyUjJEUURBMlE3QlJaRzQySDVNN0lOVlJFUUhFSVdXT1lRUkk1V0hLRTJDS0NSTTJOVEJUUDZSM1lLNTZYVUxXWlpSSUhHUUJORzRVN1VZSDNUUjVKTjVYWlZJWEpYSlUiLCJ1c2VySWQiOiJhbXpuMS5hc2suYWNjb3VudC5BRklJQk5VSEUyWjVHRUFQVlo2Qkg0TTdNS0xGUlVRUlRVV1ZBTlNKQVQ0VUxDNldLUlFCTjJURVNSQ1BIUzNaS0FVSUNZT0pFWVlBWUtFNzNSUDVVR0VQR0xPRTZJRjNUWE5OVUk2VFdOS0dUR0VCN08yS1FBVjY0QzM0WTNGWlFBNjdENEFTRzJHM0tYSFNGQkNYQkJRRjZaV0tRR1hCWkdJQlVWR0ZSVE5VUEtSWU02RTJJWEQ0UFFLTENaRzUzTFhDVjZIM1NBSlpTSEkifX0.jgVkgQZBKBiriB5HYufGtiQ00x2ZY525tGdV8sWm_649EDyEHydOkEIHNdo2eVALbyGO7kDna9h6tQgX9UhMK8Z2zd7E1090A0Jp5Kgnlyf5jRT_UglS-K2t1D8kFn3lSXKv9m89-wbzLGNMxkaVYWo1ebJD43vN-PaLS-eJSeoxfdvEMcUPN2mL6FCgJcomqJTEFjeS1u7m8TuEZC1ja8A98Z0AjWYDGYtv7zfhayxfBVyEMrWuejYyfpu4zbmd7RniYQo0YwSBQgus3ypl_cefBiWN2IJAiE8vyBvuHPEqJuGHaa64hC7IVvWRSUpsFcjMk2QR2OBYIeBpJL0Ujg',
"
2019-09-09 07:01:24.105,"                        'api_endpoint': 'https://api.eu.amazonalexa.com',
"
2019-09-09 07:01:24.105,"                        'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 07:01:24.105,"                        'device': {'device_id': 'amzn1.ask.device.AHNKLZFET4RGE3MMU6XPJNQSL2WQ7TCZAITM3VZVHF3BUJGDEO4GV2VKGGBLEANOEBP77CH3WHQF2ESN7D7C62R2DQDA2Q7BRZG42H5M7INVREQHEIWWOYQRI5WHKE2CKCRM2NTBTP6R3YK56XULWZZRIHGQBNG4U7UYH3TR5JN5XZVIXJXJU',
"
2019-09-09 07:01:24.105,"                                   'supported_interfaces': {'alexa_presentation_apl': {'runtime': {'max_version': '1.0'}},
"
2019-09-09 07:01:24.105,"                                                            'audio_player': None,
"
2019-09-09 07:01:24.105,"                                                            'display': {'markup_version': '1.0',
"
2019-09-09 07:01:24.105,"                                                                        'template_version': '1.0'},
"
2019-09-09 07:01:24.105,"                                                            'geolocation': None,
"
2019-09-09 07:01:24.105,"                                                            'video_app': None}},
"
2019-09-09 07:01:24.105,"                        'user': {'access_token': None,
"
2019-09-09 07:01:24.105,"                                 'permissions': None,
"
2019-09-09 07:01:24.105,"                                 'user_id': 'amzn1.ask.account.AFIIBNUHE2Z5GEAPVZ6BH4M7MKLFRUQRTUWVANSJAT4ULC6WKRQBN2TESRCPHS3ZKAUICYOJEYYAYKE73RP5UGEPGLOE6IF3TXNNUI6TWNKGTGEB7O2KQAV64C34Y3FZQA67D4ASG2G3KXHSFBCXBBQF6ZWKQGXBZGIBUVGFRTNUPKRYM6E2IXD4PQKLCZG53LXCV6H3SAJZSHI'}},
"
2019-09-09 07:01:24.105,"             'viewport': {'current_pixel_height': 480.0,
"
2019-09-09 07:01:24.105,"                          'current_pixel_width': 960.0,
"
2019-09-09 07:01:24.105,"                          'dpi': 160.0,
"
2019-09-09 07:01:24.105,"                          'experiences': [{'arc_minute_height': 141.0,
"
2019-09-09 07:01:24.105,"                                           'arc_minute_width': 282.0,
"
2019-09-09 07:01:24.105,"                                           'can_resize': False,
"
2019-09-09 07:01:24.105,"                                           'can_rotate': False}],
"
2019-09-09 07:01:24.105,"                          'keyboard': [],
"
